field_1,lat,lng,ids,predictions,label,CLUSTER_ID
760,45.0721717,7.678401,1.91538184975847E+018,"2 : 0.051239, 2 : 0.050122887, 13 : 0.038402706",6,4
761,45.0721717,7.678401,1.89968406849393E+018,"3 : 0.4271143, 6 : 0.11124074, 3 : 0.08296323",6,4
762,45.0721717,7.678401,1.88953744165441E+018,"3 : 0.8233637, 6 : 0.01305727, 3 : 0.011810049",6,4
763,45.0721717,7.678401,1.82427264820235E+018,"3 : 0.20652066, 3 : 0.08962143, 3 : 0.086142115",6,4
764,45.0721717,7.678401,1.81891687164915E+018,"3 : 0.7912153, 6 : 0.029323407, 3 : 0.02566845",6,4
765,45.0721717,7.678401,1.80873792955035E+018,"3 : 0.34568676, 5 : 0.16193609, 3 : 0.041030478",6,4
766,45.0721717,7.678401,1.78847737181938E+018,"3 : 0.44401684, 12 : 0.06362914, 3 : 0.035999335",6,4
767,45.0721717,7.678401,1.78335253976732E+018,"7 : 0.170699, 3 : 0.050281946, 3 : 0.04331715",6,4
768,45.0721717,7.678401,1.73799083364018E+018,"5 : 0.34169447, 5 : 0.11500372, 3 : 0.0871109",6,4
769,45.0721717,7.678401,1.73796000485179E+018,"3 : 0.89225674, 3 : 0.016983492, 12 : 0.015778102",6,4
770,45.0721717,7.678401,1.71772958486557E+018,"12 : 0.34006935, 3 : 0.08415898, 2 : 0.06666783",6,4
771,45.0721717,7.678401,1.71246242702551E+018,"3 : 0.397648, 3 : 0.13535887, 3 : 0.06871809",6,4
772,45.0721717,7.678401,1.7073946734187E+018,"3 : 0.44693792, 12 : 0.14291091, 3 : 0.07910858",6,4
773,45.0721717,7.678401,1.62605579867543E+018,"3 : 0.25504616, 3 : 0.15966402, 3 : 0.15230605",6,4
774,45.0721717,7.678401,1.62126892937972E+018,"3 : 0.5142073, 3 : 0.08628739, 3 : 0.05084272",6,4
775,45.0721717,7.678401,1.62105734289849E+018,"13 : 0.2556148, 6 : 0.11129341, 7 : 0.068233564",6,4
776,45.0721717,7.678401,1.61050427130709E+018,"3 : 0.64699996, 3 : 0.044535898, 12 : 0.041954573",6,4
777,45.0721717,7.678401,1.57034838858283E+018,"3 : 0.45131096, 3 : 0.33467874, 3 : 0.06508404",6,4
778,45.0721717,7.678401,1.56039662203318E+018,"3 : 0.30617687, 3 : 0.20210025, 3 : 0.10906365",6,4
779,45.0721717,7.678401,1.56036357876109E+018,"12 : 0.32542828, 2 : 0.24906816, 2 : 0.030217024",6,4
780,45.0721717,7.678401,1.54964742406537E+018,"2 : 0.29824686, 2 : 0.115327656, 13 : 0.08396469",6,4
781,45.0721717,7.678401,1.54964513969659E+018,"13 : 0.70052797, 13 : 0.07982196, 3 : 0.047117304",6,4
782,45.0721717,7.678401,1.53488963943591E+018,"3 : 0.21844798, 3 : 0.19143932, 3 : 0.18685995",6,4
783,45.0721717,7.678401,1.52485594724203E+018,"13 : 0.40541914, 10 : 0.03182816, 10 : 0.0260585",6,4
784,45.0721717,7.678401,1.51962577724174E+018,"3 : 0.17110734, 3 : 0.13905622, 3 : 0.06707501",6,4
785,45.0721717,7.678401,1.50962037436232E+018,"12 : 0.15896085, 13 : 0.13394369, 13 : 0.10057256",6,4
786,45.0721717,7.678401,1.4891723250182E+018,"13 : 0.1830122, 8 : 0.1029698, 2 : 0.09800002",6,4
787,45.0721717,7.678401,1.48912971195502E+018,"2 : 0.3557543, 7 : 0.28450927, 2 : 0.049385257",6,4
788,45.0721717,7.678401,1.48404507111637E+018,"6 : 0.3517999, 3 : 0.10846052, 3 : 0.059515182",6,4
789,45.0721717,7.678401,1.46883737832734E+018,"3 : 0.7025897, 13 : 0.07059768, 13 : 0.014443988",6,4
790,45.0721717,7.678401,1.46381003235262E+018,"2 : 0.9049056, 12 : 0.077270314, 2 : 0.0036855766",6,4
791,45.0721717,7.678401,1.45393982965727E+018,"5 : 0.106166825, 3 : 0.0951922, 2 : 0.06714507",6,4
792,45.0721717,7.678401,1.45391668883495E+018,"3 : 0.6564756, 7 : 0.13073206, 13 : 0.034566116",6,4
793,45.0721717,7.678401,1.45390057461252E+018,"5 : 0.60805297, 3 : 0.08023912, 6 : 0.040614992",6,4
794,45.0721717,7.678401,1.45389371973569E+018,"3 : 0.72902656, 7 : 0.047566142, 3 : 0.045557033",6,4
795,45.0721717,7.678401,1.45367912750926E+018,"12 : 0.32175907, 2 : 0.070954815, 6 : 0.039181422",6,4
796,45.0721717,7.678401,1.45324277075936E+018,"3 : 0.26013783, 3 : 0.078498915, 3 : 0.07827174",6,4
797,45.0721717,7.678401,1.44860681235431E+018,"3 : 0.2644585, 12 : 0.13610886, 12 : 0.13522977",6,4
798,45.0721717,7.678401,1.43805604958443E+018,"3 : 0.6641414, 7 : 0.056092, 1 : 0.05205506",6,4
799,45.0721717,7.678401,1.42844900090999E+018,"3 : 0.18861641, 3 : 0.16293038, 3 : 0.13372311",6,4
800,45.0721717,7.678401,1.42828350090515E+018,"3 : 0.64383477, 3 : 0.075074255, 12 : 0.0326516",6,4
922,45.077204462,7.6838639633,2.20985024286299E+018,"2 : 0.8150744, 7 : 0.020827007, 3 : 0.016773196",6,4
923,45.077204462,7.6838639633,2.20984618593731E+018,"3 : 0.92241096, 3 : 0.011654124, 3 : 0.006646186",6,4
924,45.077204462,7.6838639633,2.20977515364566E+018,"9 : 0.45649874, 8 : 0.22695819, 8 : 0.033301424",6,4
925,45.077204462,7.6838639633,2.209734124846E+018,"4 : 0.75545543, 1 : 0.04480854, 2 : 0.024286995",6,4
926,45.077204462,7.6838639633,2.20966369325657E+018,"5 : 0.6101939, 7 : 0.0075684204, 5 : 0.0066861752",6,4
927,45.077204462,7.6838639633,2.20964480335291E+018,"7 : 0.37016034, 4 : 0.34940106, 8 : 0.036013655",6,4
928,45.077204462,7.6838639633,2.2096377723907E+018,"7 : 0.49012208, 7 : 0.06413647, 7 : 0.035165593",6,4
929,45.077204462,7.6838639633,2.20961348650442E+018,"2 : 0.23459168, 13 : 0.2118854, 9 : 0.036619764",6,4
930,45.077204462,7.6838639633,2.20955383338746E+018,"9 : 0.3647926, 9 : 0.28658906, 9 : 0.1043786",6,4
931,45.077204462,7.6838639633,2.20946977090339E+018,"3 : 0.16993743, 9 : 0.043104485, 2 : 0.036175143",6,4
932,45.077204462,7.6838639633,2.20946958009565E+018,"3 : 0.26224875, 7 : 0.11602732, 3 : 0.06383971",6,4
933,45.077204462,7.6838639633,2.20946858078597E+018,"3 : 0.64886874, 7 : 0.014917869, 13 : 0.014183534",6,4
934,45.077204462,7.6838639633,2.20946644768874E+018,"3 : 0.22865622, 7 : 0.21737073, 3 : 0.09301939",6,4
935,45.077204462,7.6838639633,2.2094536472439E+018,"3 : 0.7135979, 3 : 0.04994436, 3 : 0.009934389",6,4
936,45.077204462,7.6838639633,2.20945321642006E+018,"7 : 0.6602802, 7 : 0.08631422, 7 : 0.03095459",6,4
937,45.077204462,7.6838639633,2.209353719836E+018,"9 : 0.41487104, 2 : 0.22245523, 2 : 0.0326569",6,4
938,45.077204462,7.6838639633,2.20479765929896E+018,"11 : 0.28816962, 1 : 0.04434211, 8 : 0.03733339",6,4
939,45.077204462,7.6838639633,2.20479684267639E+018,"7 : 0.10856762, 2 : 0.09387285, 7 : 0.070779584",6,4
940,45.077204462,7.6838639633,2.20479618740035E+018,"8 : 0.3559707, 9 : 0.025105909, 13 : 0.02379942",6,4
941,45.077204462,7.6838639633,2.20473188240119E+018,"4 : 0.34454584, 9 : 0.117076054, 12 : 0.021592095",6,4
942,45.077204462,7.6838639633,2.20466544533333E+018,"1 : 0.8447424, 11 : 0.023631632, 8 : 0.010132289",6,4
943,45.077204462,7.6838639633,2.2046547990068E+018,"9 : 0.717059, 3 : 0.037731837, 9 : 0.025910387",6,4
944,45.077204462,7.6838639633,2.20464382294116E+018,"7 : 0.30254748, 2 : 0.27149993, 3 : 0.02938537",6,4
945,45.077204462,7.6838639633,2.20452679060152E+018,"13 : 0.36501145, 1 : 0.1774701, 12 : 0.058723047",6,4
946,45.077204462,7.6838639633,2.20452101048991E+018,"8 : 0.08435477, 7 : 0.050496764, 8 : 0.045292646",6,4
947,45.077204462,7.6838639633,2.2045123509213E+018,"9 : 0.2349985, 9 : 0.10433769, 13 : 0.03304274",6,4
948,45.077204462,7.6838639633,2.20450862197549E+018,"2 : 0.37359145, 2 : 0.08511145, 13 : 0.04583364",6,4
949,45.077204462,7.6838639633,2.20450090565564E+018,"11 : 0.84168404, 7 : 0.008009903, 13 : 0.004455307",6,4
950,45.077204462,7.6838639633,2.2044962109039E+018,"9 : 0.5688554, 4 : 0.122352414, 14 : 0.11906954",6,4
951,45.077204462,7.6838639633,2.20447705469415E+018,"2 : 0.5903761, 1 : 0.16900618, 1 : 0.049698673",6,4
952,45.077204462,7.6838639633,2.20447145514883E+018,"2 : 0.10798493, 7 : 0.0763241, 3 : 0.04824901",6,4
