field_1,lat,lng,label,predictions,ids,CLUSTER_ID
1904,45.059978,7.653415,6,"13 : 0.47047737, 13 : 0.028374864, 2 : 0.025767421",49045262241,0
1905,45.059978,7.653415,6,"13 : 0.09851899, 2 : 0.094504066, 7 : 0.08307092",49045262271,0
1906,45.059978,7.653415,6,"12 : 0.11074854, 2 : 0.094172396, 2 : 0.06387002",49044761028,0
1907,45.059978,7.653415,6,"2 : 0.22226669, 13 : 0.090938374, 13 : 0.029244114",49045474622,0
1908,45.059978,7.653415,6,"13 : 0.12962587, 13 : 0.085729085, 2 : 0.0585113",49045474547,0
1909,45.059978,7.653415,6,"8 : 0.39906412, 13 : 0.15907931, 2 : 0.03830745",49045261976,0
1910,45.059978,7.653415,6,"13 : 0.13972223, 8 : 0.03970578, 2 : 0.035448804",49045261826,0
1911,45.059978,7.653415,6,"2 : 0.19146954, 13 : 0.08851921, 2 : 0.059669092",49045261766,0
1912,45.059978,7.653415,6,"10 : 0.11898237, 2 : 0.049167108, 5 : 0.03875304",49045261726,0
1913,45.059978,7.653415,6,"13 : 0.21947671, 10 : 0.068882465, 2 : 0.06012489",49045261666,0
1914,45.059978,7.653415,6,"7 : 0.090071574, 5 : 0.0510857, 2 : 0.049844436",49045474127,0
1915,45.059978,7.653415,6,"13 : 0.36914384, 13 : 0.06708436, 13 : 0.023213625",49045261616,0
1916,45.059978,7.653415,6,"2 : 0.17587428, 13 : 0.088385135, 7 : 0.04065922",49044760498,0
1917,45.059978,7.653415,6,"13 : 0.21315807, 13 : 0.08512117, 13 : 0.031459037",49044760413,0
1918,45.059978,7.653415,6,"13 : 0.45543015, 8 : 0.3631494, 13 : 0.046829823",49045261326,0
1919,45.059978,7.653415,6,"13 : 0.10295236, 13 : 0.07262071, 13 : 0.044078395",49045261371,0
1920,45.059978,7.653415,6,"13 : 0.062786885, 2 : 0.049788024, 13 : 0.046325453",49044760238,0
1921,45.059978,7.653415,6,"8 : 0.11890242, 13 : 0.114560515, 13 : 0.058787648",49045473847,0
1922,45.059978,7.653415,6,"8 : 0.25849244, 2 : 0.11689191, 2 : 0.039745215",49044760173,0
1923,45.059978,7.653415,6,"2 : 0.2922223, 13 : 0.12284698, 13 : 0.071725406",49044760068,0
1924,45.059978,7.653415,6,"2 : 0.1493174, 2 : 0.11468888, 2 : 0.086365014",49045261146,0
1925,45.059978,7.653415,6,"10 : 0.083723046, 13 : 0.06211553, 13 : 0.040240735",49045473622,0
1926,45.059978,7.653415,6,"13 : 0.4357042, 13 : 0.06586231, 13 : 0.03712724",49044760038,0
1927,45.059978,7.653415,6,"2 : 0.40229535, 10 : 0.20020247, 2 : 0.06288671",49045260846,0
1928,45.059978,7.653415,6,"2 : 0.10494174, 8 : 0.063691914, 8 : 0.06101949",49045473607,0
1929,45.059978,7.653415,6,"2 : 0.43907514, 7 : 0.03715079, 7 : 0.036305007",49045473532,0
1930,45.059978,7.653415,6,"2 : 0.13845375, 8 : 0.075567126, 13 : 0.033842217",49045260756,0
1931,45.059978,7.653415,6,"8 : 0.29458517, 10 : 0.07580277, 9 : 0.07491735",49045473447,0
1932,45.059978,7.653415,6,"2 : 0.47028083, 2 : 0.022289561, 10 : 0.021664938",49045260686,0
1933,45.059978,7.653415,6,"2 : 0.066294104, 13 : 0.059144795, 9 : 0.051229626",49045260571,0
1934,45.059978,7.653415,6,"13 : 0.32743835, 6 : 0.10914528, 2 : 0.060897227",49045260521,0
1935,45.059978,7.653415,6,"13 : 0.29389963, 2 : 0.13422535, 8 : 0.13084958",49044759468,0
1936,45.059978,7.653415,6,"13 : 0.16519842, 13 : 0.16510542, 2 : 0.041039802",49044759398,0
1937,45.059978,7.653415,6,"8 : 0.25857052, 8 : 0.24319926, 13 : 0.04542074",49045260256,0
1938,45.059978,7.653415,6,"10 : 0.40736246, 13 : 0.12709014, 12 : 0.028983304",49045260181,0
1939,45.059978,7.653415,6,"2 : 0.6541965, 2 : 0.04188421, 2 : 0.038139425",49045472682,0
1940,45.059978,7.653415,6,"13 : 0.108768255, 9 : 0.083155826, 7 : 0.06349632",49044758948,0
1941,45.059978,7.653415,6,"4 : 0.40784726, 8 : 0.056387603, 2 : 0.04848662",49045472537,0
1942,45.059978,7.653415,6,"8 : 0.5903577, 10 : 0.08105425, 2 : 0.07483585",49044758803,0
1943,45.059978,7.653415,6,"13 : 0.29957724, 2 : 0.28762868, 2 : 0.034495946",49045472467,0
1944,45.059978,7.653415,6,"7 : 0.21553774, 7 : 0.06873808, 7 : 0.06351015",49044758758,0
1945,45.059978,7.653415,6,"8 : 0.13028175, 13 : 0.065947115, 13 : 0.041167017",49045472267,0
1946,45.059978,7.653415,6,"2 : 0.20640041, 13 : 0.05907031, 12 : 0.05324322",49045472212,0
1947,45.059978,7.653415,6,"8 : 0.3820559, 13 : 0.26253688, 2 : 0.029383767",49045472132,0
1948,45.059978,7.653415,6,"7 : 0.17745495, 7 : 0.10145179, 9 : 0.05569896",49045259501,0
1949,45.059978,7.653415,6,"8 : 0.2462817, 13 : 0.18771823, 8 : 0.17319168",49045259441,0
1950,45.059978,7.653415,6,"13 : 0.5777463, 13 : 0.12712382, 13 : 0.07644028",49044758478,0
1951,45.059978,7.653415,6,"13 : 0.45595533, 13 : 0.13141222, 13 : 0.06376066",49044758418,0
1952,45.059978,7.653415,6,"2 : 0.41546634, 7 : 0.261205, 13 : 0.04740367",49044758383,0
1953,45.059978,7.653415,6,"13 : 0.7151067, 13 : 0.033200696, 7 : 0.017916642",49044758333,0
1954,45.059978,7.653415,6,"2 : 0.1350082, 2 : 0.0819447, 13 : 0.04302463",49045471732,0
1955,45.059978,7.653415,6,"2 : 0.15175086, 13 : 0.079453625, 8 : 0.07220168",49045471677,0
1956,45.059978,7.653415,6,"2 : 0.20054011, 2 : 0.1019482, 10 : 0.091002636",49045259146,0
1957,45.059978,7.653415,6,"2 : 0.08668447, 13 : 0.081893764, 2 : 0.05592758",49045259016,0
1958,45.059978,7.653415,6,"7 : 0.15733905, 13 : 0.085391834, 8 : 0.051664352",49044758058,0
1959,45.059978,7.653415,6,"2 : 0.1887558, 2 : 0.11568115, 7 : 0.06972598",49044757963,0
1960,45.059978,7.653415,6,"7 : 0.108637534, 10 : 0.08031584, 9 : 0.07158592",49044757843,0
1961,45.059978,7.653415,6,"13 : 0.063707195, 8 : 0.037497684, 13 : 0.037254162",49044757808,0
1962,45.059978,7.653415,6,"2 : 0.5610713, 13 : 0.046213817, 2 : 0.04388464",49045258746,0
1963,45.059978,7.653415,6,"8 : 0.1053189, 5 : 0.09479329, 2 : 0.07632074",49045258691,0
1964,45.059978,7.653415,6,"13 : 0.26592767, 2 : 0.14324927, 2 : 0.07900821",49045258601,0
1965,45.059978,7.653415,6,"13 : 0.32822406, 13 : 0.2557959, 13 : 0.18978913",49045258536,0
1966,45.059978,7.653415,6,"2 : 0.28833133, 2 : 0.25994393, 2 : 0.04030675",49045258491,0
1967,45.059978,7.653415,6,"2 : 0.5428981, 6 : 0.064217374, 2 : 0.060146548",49045258426,0
1968,45.059978,7.653415,6,"8 : 0.49371508, 2 : 0.14476502, 7 : 0.027523471",49045258321,0
1969,45.059978,7.653415,6,"10 : 0.14985807, 9 : 0.08509026, 2 : 0.06301891",49045258386,0
1970,45.059978,7.653415,6,"13 : 0.045591123, 13 : 0.04186295, 10 : 0.028428022",49045470667,0
1971,45.059978,7.653415,6,"2 : 0.23032546, 8 : 0.109502554, 8 : 0.061478574",49045470577,0
1972,45.059978,7.653415,6,"2 : 0.2574795, 2 : 0.07977989, 8 : 0.057148516",49045258156,0
1973,45.059978,7.653415,6,"2 : 0.2506174, 10 : 0.047038496, 13 : 0.03141521",49044757153,0
1974,45.059978,7.653415,6,"13 : 0.17340098, 13 : 0.11954956, 7 : 0.031236177",49045470262,0
1975,45.059978,7.653415,6,"7 : 0.18582076, 7 : 0.09530272, 7 : 0.03798002",49044756848,0
1976,45.059978,7.653415,6,"6 : 0.115903765, 7 : 0.07372081, 13 : 0.056053303",49044756758,0
1977,45.059978,7.653415,6,"2 : 0.1635663, 2 : 0.05729495, 2 : 0.04135667",49045257471,0
1978,45.059978,7.653415,6,"13 : 0.36910468, 12 : 0.112822056, 13 : 0.039491873",49044756578,0
1979,45.059978,7.653415,6,"13 : 0.049570665, 13 : 0.034162715, 13 : 0.033108085",49044756523,0
1980,45.059978,7.653415,6,"2 : 0.13331132, 13 : 0.10833876, 2 : 0.055115722",49045257316,0
1981,45.059978,7.653415,6,"2 : 0.28422716, 2 : 0.09294703, 2 : 0.08235334",49045469712,0
1982,45.059978,7.653415,6,"2 : 0.21385139, 10 : 0.12306063, 2 : 0.1194501",49044756178,0
1983,45.059978,7.653415,6,"10 : 0.24122311, 2 : 0.07674452, 5 : 0.02352242",49044756108,0
1984,45.059978,7.653415,6,"13 : 0.39716738, 13 : 0.08212415, 2 : 0.054473486",49044755988,0
1985,45.059978,7.653415,6,"13 : 0.12824696, 8 : 0.04224996, 13 : 0.031634144",49045469392,0
1986,45.059978,7.653415,6,"2 : 0.17667565, 10 : 0.12465526, 2 : 0.05618061",49045256581,0
1987,45.059978,7.653415,6,"2 : 0.26490927, 2 : 0.042645134, 13 : 0.037479594",49045256711,0
1988,45.059978,7.653415,6,"13 : 0.28918618, 13 : 0.09387176, 2 : 0.05323566",49044755638,0
1989,45.059978,7.653415,6,"2 : 0.36984387, 2 : 0.06347239, 2 : 0.05766765",49044755568,0
1990,45.059978,7.653415,6,"13 : 0.124665886, 2 : 0.050360348, 2 : 0.049048483",49045468947,0
1991,45.059978,7.653415,6,"13 : 0.35705295, 13 : 0.18309104, 2 : 0.025221087",49045256241,0
1992,45.059978,7.653415,6,"13 : 0.54104406, 8 : 0.031983886, 13 : 0.014573408",49045256131,0
1993,45.059978,7.653415,6,"7 : 0.14406702, 8 : 0.11214939, 2 : 0.10544411",49044755213,0
1994,45.059978,7.653415,6,"8 : 0.35982984, 2 : 0.10245125, 2 : 0.059136",49045468537,0
1995,45.059978,7.653415,6,"13 : 0.16802, 13 : 0.15439746, 13 : 0.03374686",49044755083,0
1996,45.059978,7.653415,6,"13 : 0.07389796, 2 : 0.056828585, 10 : 0.04263274",49045468392,0
1997,45.059978,7.653415,6,"7 : 0.24051288, 8 : 0.09881196, 2 : 0.027065067",49044755843,0
1998,45.059978,7.653415,6,"2 : 0.07429312, 2 : 0.044903252, 13 : 0.04421243",49045255526,0
1999,45.059978,7.653415,6,"13 : 0.6285166, 13 : 0.21949029, 13 : 0.01146718",49045255466,0
2000,45.059978,7.653415,6,"13 : 0.20269525, 12 : 0.09656585, 7 : 0.08371816",49045255371,0
2001,45.059978,7.653415,6,"2 : 0.116346724, 13 : 0.06959489, 13 : 0.045627322",49045468027,0
2002,45.059978,7.653415,6,"7 : 0.2834037, 2 : 0.13513395, 2 : 0.033142556",49044795113,0
2003,45.059978,7.653415,6,"13 : 0.43288034, 2 : 0.22472984, 5 : 0.06376223",49044794993,0
2004,45.059978,7.653415,6,"12 : 0.40409592, 3 : 0.114076614, 13 : 0.05162709",49045507987,0
2005,45.059978,7.653415,6,"13 : 0.06920256, 8 : 0.04704517, 13 : 0.038794246",49045295256,0
2006,45.059978,7.653415,6,"5 : 0.0735804, 7 : 0.03621742, 2 : 0.035877496",49045294161,0
2007,45.059978,7.653415,6,"13 : 0.175884, 8 : 0.15773064, 13 : 0.0606422",49044792548,0
2008,45.059978,7.653415,6,"7 : 0.121607766, 13 : 0.10986697, 10 : 0.03970019",49045293376,0
2009,45.059978,7.653415,6,"2 : 0.23039868, 2 : 0.07770304, 2 : 0.03884998",49044791083,0
2010,45.059978,7.653415,6,"8 : 0.04825633, 7 : 0.04760093, 13 : 0.04487727",49045292231,0
2011,45.059978,7.653415,6,"13 : 0.54296, 8 : 0.25044206, 8 : 0.019668674",49045292141,0
2012,45.059978,7.653415,6,"2 : 0.15855253, 7 : 0.09791157, 2 : 0.096624695",49044790238,0
2013,45.059978,7.653415,6,"13 : 0.43052027, 13 : 0.05143293, 5 : 0.02256776",49044788938,0
2014,45.059978,7.653415,6,"8 : 0.27714896, 5 : 0.20508663, 2 : 0.09398043",49045289816,0
2015,45.059978,7.653415,6,"2 : 0.59735215, 2 : 0.08785575, 7 : 0.025071146",49045500942,0
2016,45.059978,7.653415,6,"12 : 0.12717283, 13 : 0.0518546, 13 : 0.041517876",49045500637,0
2017,45.059978,7.653415,6,"2 : 0.50563323, 6 : 0.09144674, 2 : 0.030800102",49045299661,0
2018,45.059978,7.653415,6,"2 : 0.061234478, 2 : 0.017685434, 13 : 0.012820274",49044797858,0
2019,45.059978,7.653415,6,"13 : 0.08991186, 10 : 0.026225064, 7 : 0.025077453",49045511467,0
2020,45.059978,7.653415,6,"2 : 0.09236251, 8 : 0.059873484, 13 : 0.05330855",49045298786,0
2021,45.059978,7.653415,6,"13 : 0.3949265, 8 : 0.37865895, 13 : 0.027457012",49045511317,0
2022,45.059978,7.653415,6,"7 : 0.9184886, 2 : 0.021859637, 2 : 0.020208107",49045298076,0
2023,45.059978,7.653415,6,"3 : 0.06861858, 13 : 0.06515371, 2 : 0.04861178",49045297476,0
2024,45.059978,7.653415,6,"7 : 0.1595631, 7 : 0.068237945, 7 : 0.060560867",49045297111,0
2025,45.059978,7.653415,6,"13 : 0.51412565, 10 : 0.05634395, 7 : 0.022495868",49045509152,0
2026,45.059978,7.653415,6,"13 : 0.38997006, 13 : 0.12728487, 13 : 0.07100931",49044754283,0
2027,45.059978,7.653415,6,"8 : 0.19158664, 7 : 0.108571716, 10 : 0.09324752",49045253916,0
2028,45.059978,7.653415,6,"2 : 0.5563481, 12 : 0.047503587, 13 : 0.027517794",49045466452,0
2029,45.059978,7.653415,6,"13 : 0.05661553, 5 : 0.053506464, 13 : 0.04976846",49044752168,0
2030,45.059978,7.653415,6,"8 : 0.17141116, 2 : 0.100043386, 2 : 0.05243958",49045500407,0
2031,45.059978,7.653415,6,"8 : 0.9334283, 13 : 0.0032484645, 2 : 0.0031291465",49044785143,0
2032,45.059978,7.653415,6,"2 : 0.18820892, 13 : 0.07698674, 3 : 0.044974282",49045286331,0
2033,45.059978,7.653415,6,"2 : 0.43309325, 13 : 0.06260053, 13 : 0.025961876",49045286171,0
2034,45.059978,7.653415,6,"7 : 0.09171077, 7 : 0.05366153, 2 : 0.042968787",49045285906,0
2035,45.059978,7.653415,6,"7 : 0.105072424, 10 : 0.089535885, 7 : 0.050573234",49045285856,0
2036,45.059978,7.653415,6,"7 : 0.25037816, 12 : 0.07779867, 13 : 0.05019476",49044784223,0
2037,45.059978,7.653415,6,"13 : 0.06716635, 2 : 0.053155664, 4 : 0.04705093",49045285276,0
2038,45.059978,7.653415,6,"10 : 0.11636862, 8 : 0.1155646, 2 : 0.056768138",49044783828,0
2039,45.059978,7.653415,6,"2 : 0.15963534, 14 : 0.041017298, 2 : 0.0374917",49045496642,0
2040,45.059978,7.653415,6,"2 : 0.17042118, 2 : 0.124433935, 8 : 0.103768595",49044782688,0
2041,45.059978,7.653415,6,"7 : 0.19047391, 13 : 0.09912847, 2 : 0.08298081",49045496122,0
2042,45.059978,7.653415,6,"7 : 0.25856838, 8 : 0.025081664, 2 : 0.024541527",49045283441,0
2043,45.059978,7.653415,6,"13 : 0.53871083, 13 : 0.21041387, 13 : 0.054712046",49044781138,0
2044,45.059978,7.653415,6,"2 : 0.4352982, 9 : 0.16724283, 13 : 0.04180403",49044780678,0
2045,45.059978,7.653415,6,"9 : 0.19911385, 2 : 0.18170856, 13 : 0.16574918",49045282076,0
2046,45.059978,7.653415,6,"13 : 0.57222056, 13 : 0.08209968, 2 : 0.03668302",49045494132,0
2047,45.059978,7.653415,6,"13 : 0.120038375, 2 : 0.09786676, 13 : 0.06896959",49045281586,0
2048,45.059978,7.653415,6,"13 : 0.14066926, 7 : 0.0844352, 6 : 0.03919454",49044778953,0
2049,45.059978,7.653415,6,"9 : 0.45052373, 2 : 0.050262958, 2 : 0.029973507",49044778818,0
2050,45.059978,7.653415,6,"2 : 0.12304094, 4 : 0.09629851, 2 : 0.052722313",49045280086,0
2051,45.059978,7.653415,6,"13 : 0.3111917, 7 : 0.21519777, 7 : 0.094351426",49045481907,0
2052,45.059978,7.653415,6,"13 : 0.5722921, 7 : 0.058608964, 13 : 0.029357713",49045269036,0
2053,45.059978,7.653415,6,"13 : 0.29210168, 2 : 0.12012817, 7 : 0.0293066",49045481722,0
2054,45.059978,7.653415,6,"8 : 0.12504108, 13 : 0.10756315, 9 : 0.07103818",49044767868,0
2055,45.059978,7.653415,6,"8 : 0.0726118, 2 : 0.050291665, 7 : 0.047170006",49045268326,0
2056,45.059978,7.653415,6,"12 : 0.5670565, 13 : 0.029575286, 3 : 0.025813546",49045480952,0
2057,45.059978,7.653415,6,"13 : 0.1648628, 13 : 0.1532607, 13 : 0.1423107",49044766958,0
2058,45.059978,7.653415,6,"8 : 0.43384436, 2 : 0.032600295, 8 : 0.02221874",49045267691,0
2059,45.059978,7.653415,6,"9 : 0.1425901, 13 : 0.043196756, 5 : 0.03838954",49045480417,0
2060,45.059978,7.653415,6,"2 : 0.066049166, 8 : 0.053700026, 8 : 0.04994735",49045479737,0
2061,45.059978,7.653415,6,"8 : 0.67757463, 7 : 0.064520836, 13 : 0.02949506",49045478182,0
2062,45.059978,7.653415,6,"13 : 0.10096167, 7 : 0.071373, 13 : 0.022380225",49045475722,0
2063,45.059978,7.653415,6,"13 : 0.18077049, 13 : 0.036437586, 2 : 0.035385616",49045262886,0
2064,45.059978,7.653415,6,"2 : 0.08359206, 7 : 0.036072373, 13 : 0.034921207",49045475472,0
2065,45.059978,7.653415,6,"8 : 0.58803594, 13 : 0.032266207, 2 : 0.01754182",49045474877,0
2066,45.059978,7.653415,6,"2 : 0.15915628, 2 : 0.09518164, 13 : 0.057095937",49045262121,0
2067,45.059978,7.653415,6,"13 : 0.33878395, 8 : 0.09785903, 7 : 0.050572067",49044760798,0
2068,45.059978,7.653415,6,"13 : 0.4228448, 6 : 0.027958278, 2 : 0.015440189",49045474037,0
2069,45.059978,7.653415,6,"7 : 0.30250597, 13 : 0.21714672, 13 : 0.017572714",49045260646,0
2070,45.059978,7.653415,6,"13 : 0.9721442, 13 : 0.0031905228, 5 : 0.001487162",49045473297,0
2071,45.059978,7.653415,6,"8 : 0.2200528, 13 : 0.12754567, 13 : 0.042791586",49045260406,0
2072,45.059978,7.653415,6,"13 : 0.39008698, 10 : 0.075772434, 13 : 0.050423387",49045260381,0
2073,45.059978,7.653415,6,"13 : 0.73017806, 13 : 0.08024226, 13 : 0.031021142",49045260341,0
2074,45.059978,7.653415,6,"5 : 0.43578827, 5 : 0.2459723, 8 : 0.06971681",49045472617,0
2075,45.059978,7.653415,6,"7 : 0.24447882, 8 : 0.19947149, 8 : 0.16539842",49044758708,0
2076,45.059978,7.653415,6,"13 : 0.089563705, 7 : 0.081271745, 6 : 0.036828537",49045471617,0
2077,45.059978,7.653415,6,"10 : 0.1834725, 2 : 0.059623793, 9 : 0.048791733",49045471522,0
2078,45.059978,7.653415,6,"7 : 0.42310596, 7 : 0.21924537, 7 : 0.0520195",49045471312,0
2079,45.059978,7.653415,6,"7 : 0.91530186, 7 : 0.011267551, 12 : 0.0036498595",49045470752,0
2080,45.059978,7.653415,6,"7 : 0.9515548, 13 : 0.008521884, 2 : 0.0025335185",49045470422,0
2081,45.059978,7.653415,6,"8 : 0.118608795, 13 : 0.049563084, 7 : 0.02621857",49045470357,0
2082,45.059978,7.653415,6,"13 : 0.2247295, 2 : 0.08096864, 8 : 0.06888241",49044756973,0
2083,45.059978,7.653415,6,"13 : 0.32945773, 8 : 0.073749825, 7 : 0.030248905",49045299196,0
2084,45.059978,7.653415,6,"8 : 0.2011736, 13 : 0.19461204, 2 : 0.08194164",49044798058,0
2085,45.059978,7.653415,6,"9 : 0.16939685, 12 : 0.05109786, 2 : 0.049769748",49045299421,0
2086,45.059978,7.653415,6,"2 : 0.2578021, 8 : 0.051821243, 4 : 0.0485372",49045299261,0
2087,45.059978,7.653415,6,"2 : 0.86750776, 13 : 0.042004734, 2 : 0.021350611",49045512127,0
2088,45.059978,7.653415,6,"7 : 0.20168172, 13 : 0.09565051, 13 : 0.041215442",49045290846,0
2089,45.059978,7.653415,6,"2 : 0.5960049, 2 : 0.2323719, 4 : 0.009653235",49045288071,0
2090,45.059978,7.653415,6,"13 : 0.38883722, 2 : 0.06236311, 13 : 0.027522035",49044787178,0
2091,45.059978,7.653415,6,"13 : 0.38385808, 13 : 0.23795159, 13 : 0.19244397",49044765118,0
2092,45.059978,7.653415,6,"2 : 0.079296336, 8 : 0.06379194, 8 : 0.021921089",49045479532,0
2093,45.059978,7.653415,6,"2 : 0.2939529, 10 : 0.15163338, 8 : 0.1277341",49045478807,0
2094,45.059978,7.653415,6,"10 : 0.10951858, 2 : 0.05338044, 2 : 0.03358845",49045266541,0
2095,45.059978,7.653415,6,"3 : 0.07372764, 8 : 0.06424139, 2 : 0.0411918",49044765908,0
2096,45.059978,7.653415,6,"8 : 0.3883134, 13 : 0.10104386, 13 : 0.04914601",49045266446,0
2097,45.059978,7.653415,6,"2 : 0.13294141, 2 : 0.06564726, 10 : 0.041112907",49044754968,0
2098,45.059994,7.697419,6,"5 : 0.18418355, 5 : 0.0706274, 1 : 0.05476761",32251130011,1
2099,45.060017,7.696974,6,"1 : 0.6906759, 1 : 0.16998616, 11 : 0.031642064",36396568520,1
2100,45.060055,7.681747,6,"11 : 0.3555983, 1 : 0.2595436, 1 : 0.11123835",31994349870,2
2101,45.060058,7.697416,6,"1 : 0.14454913, 5 : 0.085517414, 9 : 0.069252126",32332471186,1
2102,45.060077,7.68178,6,"1 : 0.80376667, 3 : 0.02824006, 11 : 0.018873671",32251234101,2
2103,45.060077,7.681794,6,"11 : 0.58860815, 11 : 0.14477439, 1 : 0.14110592",31994333900,2
2104,45.060161,7.682027,6,"1 : 0.39716965, 11 : 0.31320146, 9 : 0.030861137",32251256081,2
2105,45.060161,7.682027,6,"11 : 0.8735566, 1 : 0.013808826, 1 : 0.01197369",32221276362,2
2106,45.060168,7.652299,6,"4 : 0.5663889, 5 : 0.09995237, 9 : 0.01789117",45666665452,0
2107,45.060178,7.697522,6,"1 : 0.95763326, 1 : 0.0064029857, 1 : 0.006393723",39888908113,1
2108,45.060183,7.681958,6,"1 : 0.5093149, 11 : 0.18091322, 11 : 0.14150509",31994363790,2
2109,45.060197,7.653543,6,"2 : 0.14246158, 2 : 0.091711774, 13 : 0.0776331",49045567057,0
2110,45.060197,7.653543,6,"13 : 0.12893449, 13 : 0.061154258, 12 : 0.051711693",49045574662,0
2111,45.060197,7.653543,6,"2 : 0.17247741, 2 : 0.050963663, 13 : 0.047840446",49045574597,0
2112,45.060197,7.653543,6,"13 : 0.16475202, 7 : 0.048772693, 2 : 0.03714607",49045359781,0
2113,45.060197,7.653543,6,"2 : 0.13828804, 2 : 0.054001693, 12 : 0.038938086",49044857918,0
2114,45.060197,7.653543,6,"2 : 0.6905103, 13 : 0.025302634, 13 : 0.019925592",49044857883,0
2115,45.060197,7.653543,6,"12 : 0.18074599, 2 : 0.16785395, 8 : 0.08410465",49045574377,0
2116,45.060197,7.653543,6,"8 : 0.58999157, 2 : 0.110077865, 2 : 0.041205",49044857773,0
2117,45.060197,7.653543,6,"2 : 0.20999172, 7 : 0.119337484, 4 : 0.07939639",49045359641,0
2118,45.060197,7.653543,6,"4 : 0.12150824, 2 : 0.09940763, 8 : 0.0481912",49045359571,0
2119,45.060197,7.653543,6,"2 : 0.08892824, 13 : 0.065342814, 10 : 0.027870785",49045359486,0
2120,45.060197,7.653543,6,"13 : 0.35353535, 2 : 0.05529738, 2 : 0.050476916",49045574132,0
2121,45.060197,7.653543,6,"10 : 0.05539312, 7 : 0.046617266, 2 : 0.042467754",49045574102,0
2122,45.060197,7.653543,6,"13 : 0.23701566, 8 : 0.060998242, 2 : 0.038355857",49044857483,0
2123,45.060197,7.653543,6,"13 : 0.1304269, 13 : 0.077993505, 13 : 0.03899854",49045573947,0
2124,45.060197,7.653543,6,"2 : 0.2563287, 2 : 0.14735189, 2 : 0.07452014",49045359206,0
2125,45.060197,7.653543,6,"8 : 0.075462975, 13 : 0.056220878, 13 : 0.050011944",49044857298,0
2126,45.060197,7.653543,6,"13 : 0.16115375, 9 : 0.03839815, 2 : 0.033721726",49044857248,0
2127,45.060197,7.653543,6,"2 : 0.38546613, 2 : 0.07727385, 2 : 0.07709025",49045359106,0
2128,45.060197,7.653543,6,"6 : 0.06406005, 6 : 0.050811145, 10 : 0.04835903",49045359046,0
2129,45.060197,7.653543,6,"12 : 0.14799756, 13 : 0.070802204, 13 : 0.07040135",49044857098,0
2130,45.060197,7.653543,6,"13 : 0.22619763, 7 : 0.04053522, 7 : 0.038918436",49045573637,0
2131,45.060197,7.653543,6,"13 : 0.14914289, 2 : 0.13324405, 13 : 0.06913952",49045573587,0
2132,45.060197,7.653543,6,"2 : 0.52038944, 13 : 0.0908035, 2 : 0.042950742",49044856918,0
2133,45.060197,7.653543,6,"2 : 0.16648322, 5 : 0.107987404, 2 : 0.09250188",49045573497,0
2134,45.060197,7.653543,6,,49045573452,0
2135,45.060197,7.653543,6,"2 : 0.63528043, 13 : 0.17979024, 3 : 0.0279719",49044856798,0
2136,45.060197,7.653543,6,"13 : 0.22783932, 2 : 0.10133351, 2 : 0.08657026",49045358556,0
2137,45.060197,7.653543,6,"2 : 0.04698756, 13 : 0.04056648, 13 : 0.02951283",49045573277,0
2138,45.060197,7.653543,6,"13 : 0.14122957, 2 : 0.11514796, 13 : 0.055524584",49044856663,0
2139,45.060197,7.653543,6,"7 : 0.24715585, 3 : 0.08830019, 8 : 0.060870387",49045358431,0
2140,45.060197,7.653543,6,"2 : 0.06599963, 13 : 0.036380496, 8 : 0.035369024",49045358386,0
2141,45.060197,7.653543,6,"2 : 0.505645, 7 : 0.03770676, 5 : 0.02851922",49044856473,0
2142,45.060197,7.653543,6,"13 : 0.042001408, 5 : 0.040199906, 12 : 0.029820621",49044856378,0
2143,45.060197,7.653543,6,"2 : 0.09540664, 6 : 0.036588117, 12 : 0.032131486",49045572922,0
2144,45.060197,7.653543,6,"13 : 0.080815576, 13 : 0.03095745, 13 : 0.030158957",49045572747,0
2145,45.060197,7.653543,6,"2 : 0.27957872, 13 : 0.041563593, 4 : 0.033942603",49045572687,0
2146,45.060197,7.653543,6,"2 : 0.22123371, 6 : 0.070393674, 10 : 0.046655428",49045572637,0
