field_1,lat,lng,label,cores,CLUSTER_ID,CLUSTER_SIZE,CLUSTER_ID_2,CLUSTER_SIZE_2
"16373",45.070792,7.686438,"1","1","14","6064","0","2314"
"16374",45.070792,7.686438,"1","1","14","6064","0","2314"
"16375",45.070792,7.686438,"1","1","14","6064","0","2314"
"16376",45.070792,7.686438,"1","1","14","6064","0","2314"
"16377",45.070794,7.676622,"1","1","14","6064","1","378"
"16378",45.070794,7.683688,"1","1","14","6064","0","2314"
"16379",45.070794,7.686825,"1","1","14","6064","0","2314"
"16381",45.0708,7.683928,"1","1","14","6064","0","2314"
"16382",45.0708,7.687518,"1","1","14","6064","0","2314"
"16384",45.070808,7.687414,"1","1","14","6064","0","2314"
"16385",45.070808,7.687414,"1","1","14","6064","0","2314"
"16386",45.070811,7.682861,"1","1","14","6064","2","2053"
"16387",45.070813,7.683008,"1","1","14","6064","2","2053"
"16388",45.070815,7.684078,"1","1","14","6064","0","2314"
"16390",45.070819,7.687038,"1","1","14","6064","0","2314"
"16391",45.070823,7.684389,"1","1","14","6064","0","2314"
"16392",45.070823,7.686696,"1","1","14","6064","0","2314"
"16393",45.070823,7.686696,"1","1","14","6064","0","2314"
"16394",45.070823,7.686738,"1","1","14","6064","0","2314"
"16396",45.070826,7.686631,"1","1","14","6064","0","2314"
"16397",45.070827,7.686822,"1","1","14","6064","0","2314"
"16398",45.07083,7.687017,"1","1","14","6064","0","2314"
"16399",45.070832,7.686138,"1","1","14","6064","0","2314"
"16400",45.070832,7.686234,"1","1","14","6064","0","2314"
"16401",45.070832,7.686234,"1","1","14","6064","0","2314"
"16402",45.070832,7.686234,"1","1","14","6064","0","2314"
"16403",45.070832,7.686234,"1","1","14","6064","0","2314"
"16404",45.070832,7.686234,"1","1","14","6064","0","2314"
"16405",45.070832,7.686234,"1","1","14","6064","0","2314"
"16406",45.070832,7.686234,"1","1","14","6064","0","2314"
"16407",45.070832,7.686234,"1","1","14","6064","0","2314"
"16408",45.070833,7.676388,"1","1","14","6064","1","378"
"16409",45.070833,7.676653,"1","1","14","6064","1","378"
"16410",45.070833,7.676666,"1","1","14","6064","1","378"
"16411",45.070833,7.683055,"1","1","14","6064","2","2053"
"16412",45.070833,7.684444,"1","1","14","6064","0","2314"
"16413",45.070833,7.684722,"1","1","14","6064","0","2314"
"16414",45.070833,7.685277,"1","1","14","6064","0","2314"
"16415",45.070833,7.685833,"1","1","14","6064","0","2314"
"16416",45.070833,7.685833,"1","1","14","6064","0","2314"
"16417",45.070833,7.685833,"1","1","14","6064","0","2314"
"16418",45.070833,7.685833,"1","1","14","6064","0","2314"
"16419",45.070833,7.685833,"1","1","14","6064","0","2314"
"16420",45.070833,7.686111,"1","1","14","6064","0","2314"
"16421",45.070833,7.686111,"1","1","14","6064","0","2314"
"16422",45.070833,7.686111,"1","1","14","6064","0","2314"
"16423",45.070833,7.686111,"1","1","14","6064","0","2314"
"16424",45.070833,7.686111,"1","1","14","6064","0","2314"
"16425",45.070833,7.686111,"1","1","14","6064","0","2314"
"16426",45.070833,7.686111,"1","1","14","6064","0","2314"
"16427",45.070833,7.686388,"1","1","14","6064","0","2314"
"16428",45.070833,7.686388,"1","1","14","6064","0","2314"
"16429",45.070833,7.686388,"1","1","14","6064","0","2314"
"16430",45.070833,7.686666,"1","1","14","6064","0","2314"
"16431",45.070833,7.686944,"1","1","14","6064","0","2314"
"16432",45.070833,7.686944,"1","1","14","6064","0","2314"
"16433",45.070833,7.6875,"1","1","14","6064","0","2314"
"16434",45.070838,7.684367,"1","1","14","6064","0","2314"
"16435",45.070838,7.685279,"1","1","14","6064","0","2314"
"16436",45.070838,7.685633,"1","1","14","6064","0","2314"
"16437",45.070838,7.68676,"1","1","14","6064","0","2314"
"16438",45.070838,7.686824,"1","1","14","6064","0","2314"
"16439",45.070838,7.687575,"1","1","14","6064","0","2314"
"16440",45.07084,7.682415,"1","1","14","6064","2","2053"
"16441",45.07084,7.682415,"1","1","14","6064","2","2053"
"16443",45.070844,7.684502,"1","1","14","6064","0","2314"
"16444",45.070844,7.684502,"1","1","14","6064","0","2314"
"16445",45.070845,7.68382,"1","1","14","6064","0","2314"
"16446",45.070847,7.681902,"1","1","14","6064","2","2053"
"16447",45.070847,7.682988,"1","1","14","6064","2","2053"
"16448",45.07085,7.688147,"1","1","14","6064","0","2314"
"16450",45.070853,7.684142,"1","1","14","6064","0","2314"
"16451",45.070855,7.683123,"1","1","14","6064","2","2053"
"16452",45.070855,7.683123,"1","1","14","6064","2","2053"
"16453",45.070858,7.685166,"1","1","14","6064","0","2314"
"16454",45.070861,7.684013,"1","1","14","6064","0","2314"
"16455",45.070861,7.686763,"1","1","14","6064","0","2314"
"16456",45.070868,7.682704,"1","1","14","6064","2","2053"
"16457",45.070868,7.683337,"1","1","14","6064","2","2053"
"16458",45.070868,7.683337,"1","1","14","6064","2","2053"
"16459",45.070868,7.683337,"1","1","14","6064","2","2053"
"16460",45.070868,7.683337,"1","1","14","6064","2","2053"
"16461",45.070868,7.683337,"1","1","14","6064","2","2053"
"16462",45.070868,7.683337,"1","1","14","6064","2","2053"
"16463",45.070868,7.683434,"1","1","14","6064","2","2053"
"16464",45.070868,7.683434,"1","1","14","6064","2","2053"
"16465",45.070868,7.683434,"1","1","14","6064","2","2053"
"16466",45.070868,7.683434,"1","1","14","6064","2","2053"
"16467",45.070868,7.683434,"1","1","14","6064","2","2053"
"16468",45.070868,7.683434,"1","1","14","6064","2","2053"
"16469",45.070868,7.683434,"1","1","14","6064","2","2053"
"16470",45.070868,7.683434,"1","1","14","6064","2","2053"
"16472",45.070869,7.684475,"1","1","14","6064","0","2314"
"16473",45.070876,7.684196,"1","1","14","6064","0","2314"
"16474",45.07088,7.681594,"1","1","14","6064","2","2053"
"16475",45.070883,7.68676,"1","1","14","6064","0","2314"
"16476",45.070883,7.686781,"1","1","14","6064","0","2314"
"16477",45.070883,7.686932,"1","1","14","6064","0","2314"
"16478",45.070883,7.687147,"1","1","14","6064","0","2314"
"16479",45.070888,7.681591,"1","1","14","6064","2","2053"
"16480",45.070888,7.68695,"1","1","14","6064","0","2314"
"16481",45.070891,7.685069,"1","1","14","6064","0","2314"
"16482",45.070891,7.685069,"1","1","14","6064","0","2314"
"16483",45.070891,7.686942,"1","1","14","6064","0","2314"
"16484",45.070893,7.683466,"1","1","14","6064","2","2053"
"16485",45.070894,7.684536,"1","1","14","6064","0","2314"
"16486",45.070897,7.685127,"1","1","14","6064","0","2314"
"16487",45.070897,7.685275,"1","1","14","6064","0","2314"
"16488",45.070897,7.685933,"1","1","14","6064","0","2314"
"16489",45.070897,7.686322,"1","1","14","6064","0","2314"
"16490",45.070899,7.676439,"1","1","14","6064","1","378"
"16491",45.070899,7.683498,"1","1","14","6064","0","2314"
"16492",45.070899,7.683627,"1","1","14","6064","0","2314"
"16493",45.070899,7.685966,"1","1","14","6064","0","2314"
"16494",45.070899,7.68603,"1","1","14","6064","0","2314"
"16495",45.070899,7.68603,"1","1","14","6064","0","2314"
"16496",45.070899,7.68603,"1","1","14","6064","0","2314"
"16497",45.070899,7.68603,"1","1","14","6064","0","2314"
"16498",45.070899,7.68603,"1","1","14","6064","0","2314"
"16499",45.070899,7.68603,"1","1","14","6064","0","2314"
"16500",45.070899,7.687232,"1","1","14","6064","0","2314"
"16502",45.070902,7.684981,"1","1","14","6064","0","2314"
"16503",45.070902,7.684981,"1","1","14","6064","0","2314"
"16504",45.070902,7.685497,"1","1","14","6064","0","2314"
"16505",45.070905,7.684691,"1","1","14","6064","0","2314"
"16506",45.070908,7.686567,"1","1","14","6064","0","2314"
"16507",45.070908,7.687305,"1","1","14","6064","0","2314"
"16508",45.070909,7.687468,"1","1","14","6064","0","2314"
"16509",45.070911,7.68468,"1","1","14","6064","0","2314"
"16510",45.070911,7.684863,"1","1","14","6064","0","2314"
"16511",45.070911,7.684863,"1","1","14","6064","0","2314"
"16512",45.070911,7.686838,"1","1","14","6064","0","2314"
"16513",45.070913,7.687202,"1","1","14","6064","0","2314"
"16514",45.070914,7.684271,"1","1","14","6064","0","2314"
"16515",45.070914,7.68514,"1","1","14","6064","0","2314"
"16516",45.070914,7.686653,"1","1","14","6064","0","2314"
"16517",45.070914,7.688165,"1","1","14","6064","0","2314"
"16518",45.070914,7.688165,"1","1","14","6064","0","2314"
"16519",45.070917,7.685945,"1","1","14","6064","0","2314"
"16520",45.070919,7.685936,"1","1","14","6064","0","2314"
"16523",45.070927,7.684102,"1","1","14","6064","0","2314"
"16524",45.070929,7.685859,"1","1","14","6064","0","2314"
"16525",45.07093,7.68694,"1","1","14","6064","0","2314"
"16526",45.070933,7.683469,"1","1","14","6064","0","2314"
"16527",45.070933,7.6863,"1","1","14","6064","0","2314"
"16528",45.070936,7.685036,"1","1","14","6064","0","2314"
"16529",45.070937,7.676503,"1","1","14","6064","1","378"
"16530",45.070937,7.676503,"1","1","14","6064","1","378"
"16531",45.070937,7.676503,"1","1","14","6064","1","378"
"16532",45.070943,7.685873,"1","1","14","6064","0","2314"
"16533",45.070943,7.685873,"1","1","14","6064","0","2314"
"16534",45.070943,7.685873,"1","1","14","6064","0","2314"
"16535",45.070943,7.685873,"1","1","14","6064","0","2314"
"16536",45.070943,7.685873,"1","1","14","6064","0","2314"
"16537",45.070943,7.685873,"1","1","14","6064","0","2314"
"16538",45.070943,7.685873,"1","1","14","6064","0","2314"
"16539",45.070943,7.685873,"1","1","14","6064","0","2314"
"16540",45.070944,7.686159,"1","1","14","6064","0","2314"
"16541",45.070945,7.687017,"1","1","14","6064","0","2314"
"16542",45.070945,7.687017,"1","1","14","6064","0","2314"
"16543",45.070946,7.685891,"1","1","14","6064","0","2314"
"16544",45.07095,7.684513,"1","1","14","6064","0","2314"
"16545",45.07095,7.685877,"1","1","14","6064","0","2314"
"16546",45.07095,7.68676,"1","1","14","6064","0","2314"
"16549",45.070952,7.686975,"1","1","14","6064","0","2314"
"16550",45.070959,7.684185,"1","1","14","6064","0","2314"
"16551",45.070959,7.685505,"1","1","14","6064","0","2314"
"16556",45.07097,7.68367,"1","1","14","6064","0","2314"
"16557",45.070971,7.671654,"1","1","14","6064","1","378"
"16558",45.070971,7.671654,"1","1","14","6064","1","378"
"16559",45.070971,7.671654,"1","1","14","6064","1","378"
"16560",45.070971,7.671654,"1","1","14","6064","1","378"
"16561",45.070971,7.671654,"1","1","14","6064","1","378"
"16562",45.070971,7.671654,"1","1","14","6064","1","378"
"16563",45.070971,7.671654,"1","1","14","6064","1","378"
"16564",45.070971,7.671654,"1","1","14","6064","1","378"
"16565",45.070971,7.671654,"1","1","14","6064","1","378"
"16566",45.070971,7.671654,"1","1","14","6064","1","378"
"16567",45.070971,7.671654,"1","1","14","6064","1","378"
"16568",45.070971,7.671654,"1","1","14","6064","1","378"
"16569",45.070974,7.684915,"1","1","14","6064","0","2314"
"16570",45.070974,7.687962,"1","1","14","6064","0","2314"
"16571",45.070977,7.684761,"1","1","14","6064","0","2314"
"16572",45.070977,7.684761,"1","1","14","6064","0","2314"
"16573",45.070977,7.684761,"1","1","14","6064","0","2314"
"16574",45.070982,7.68691,"1","1","14","6064","0","2314"
"16576",45.070983,7.687211,"1","1","14","6064","0","2314"
"16577",45.070989,7.681707,"1","1","14","6064","2","2053"
"16578",45.070989,7.685022,"1","1","14","6064","0","2314"
"16579",45.070989,7.685462,"1","1","14","6064","0","2314"
"16580",45.070989,7.687007,"1","1","14","6064","0","2314"
"16581",45.070991,7.683919,"1","1","14","6064","0","2314"
"16582",45.070997,7.686717,"1","1","14","6064","0","2314"
"16583",45.071,7.68498,"1","1","14","6064","0","2314"
"16584",45.071,7.68498,"1","1","14","6064","0","2314"
"16585",45.071,7.68498,"1","1","14","6064","0","2314"
"16586",45.071,7.68498,"1","1","14","6064","0","2314"
"16587",45.071,7.68498,"1","1","14","6064","0","2314"
"16588",45.071,7.68498,"1","1","14","6064","0","2314"
"16589",45.071,7.68498,"1","1","14","6064","0","2314"
"16590",45.071002,7.686802,"1","1","14","6064","0","2314"
"16591",45.071002,7.686802,"1","1","14","6064","0","2314"
"16593",45.071005,7.681833,"1","1","14","6064","2","2053"
"16594",45.071005,7.685172,"1","1","14","6064","0","2314"
"16595",45.071005,7.68558,"1","1","14","6064","0","2314"
"16596",45.071005,7.68558,"1","1","14","6064","0","2314"
"16597",45.071005,7.68558,"1","1","14","6064","0","2314"
"16598",45.071005,7.68558,"1","1","14","6064","0","2314"
"16599",45.071005,7.68558,"1","1","14","6064","0","2314"
"16600",45.071005,7.68558,"1","1","14","6064","0","2314"
"16601",45.071005,7.68558,"1","1","14","6064","0","2314"
"16602",45.071005,7.68558,"1","1","14","6064","0","2314"
"16603",45.071005,7.68558,"1","1","14","6064","0","2314"
"16604",45.071005,7.68558,"1","1","14","6064","0","2314"
"16605",45.071005,7.68558,"1","1","14","6064","0","2314"
"16606",45.071005,7.68558,"1","1","14","6064","0","2314"
"16607",45.071005,7.68558,"1","1","14","6064","0","2314"
"16608",45.071005,7.685666,"1","1","14","6064","0","2314"
"16609",45.071005,7.685666,"1","1","14","6064","0","2314"
"16610",45.071005,7.685666,"1","1","14","6064","0","2314"
"16611",45.071005,7.685666,"1","1","14","6064","0","2314"
"16612",45.071005,7.685666,"1","1","14","6064","0","2314"
"16613",45.071005,7.685666,"1","1","14","6064","0","2314"
"16614",45.071005,7.687071,"1","1","14","6064","0","2314"
"16616",45.071011,7.684969,"1","1","14","6064","0","2314"
"16617",45.071012,7.685719,"1","1","14","6064","0","2314"
"16618",45.071012,7.685719,"1","1","14","6064","0","2314"
"16619",45.071012,7.685719,"1","1","14","6064","0","2314"
"16620",45.071012,7.685719,"1","1","14","6064","0","2314"
"16621",45.071012,7.685719,"1","1","14","6064","0","2314"
"16622",45.071012,7.685719,"1","1","14","6064","0","2314"
"16623",45.071012,7.685719,"1","1","14","6064","0","2314"
"16624",45.071012,7.68573,"1","1","14","6064","0","2314"
"16625",45.071013,7.685194,"1","1","14","6064","0","2314"
"16626",45.071019,7.68618,"1","1","14","6064","0","2314"
"16627",45.07102,7.685515,"1","1","14","6064","0","2314"
"16628",45.07102,7.685601,"1","1","14","6064","0","2314"
"16629",45.07102,7.68573,"1","1","14","6064","0","2314"
"16630",45.07102,7.685902,"1","1","14","6064","0","2314"
"16631",45.07102,7.687854,"1","1","14","6064","0","2314"
"16632",45.071022,7.673574,"1","1","14","6064","1","378"
"16633",45.071027,7.685515,"1","1","14","6064","0","2314"
"16634",45.071027,7.685515,"1","1","14","6064","0","2314"
"16636",45.07103,7.685808,"1","1","14","6064","0","2314"
"16637",45.07103,7.68668,"1","1","14","6064","0","2314"
"16638",45.071033,7.688219,"1","1","14","6064","0","2314"
"16639",45.071035,7.679775,"1","1","14","6064","3","797"
"16640",45.071035,7.685687,"1","1","14","6064","0","2314"
"16641",45.071035,7.685708,"1","1","14","6064","0","2314"
"16642",45.071035,7.685751,"1","1","14","6064","0","2314"
"16643",45.071035,7.686181,"1","1","14","6064","0","2314"
"16644",45.071035,7.686975,"1","1","14","6064","0","2314"
"16645",45.071035,7.68705,"1","1","14","6064","0","2314"
"16646",45.071036,7.687735,"1","1","14","6064","0","2314"
"16647",45.071037,7.684507,"1","1","14","6064","0","2314"
"16648",45.071038,7.681763,"1","1","14","6064","2","2053"
"16649",45.071038,7.686247,"1","1","14","6064","0","2314"
"16650",45.07105,7.685773,"1","1","14","6064","0","2314"
"16652",45.071052,7.684839,"1","1","14","6064","0","2314"
"16653",45.071052,7.68558,"1","1","14","6064","0","2314"
"16654",45.071052,7.68558,"1","1","14","6064","0","2314"
"16655",45.071052,7.68558,"1","1","14","6064","0","2314"
"16656",45.071052,7.68558,"1","1","14","6064","0","2314"
"16657",45.071055,7.686825,"1","1","14","6064","0","2314"
"16658",45.071058,7.684786,"1","1","14","6064","0","2314"
"16659",45.071058,7.686288,"1","1","14","6064","0","2314"
"16660",45.071058,7.686288,"1","1","14","6064","0","2314"
"16662",45.071065,7.676364,"1","1","14","6064","1","378"
"16663",45.071065,7.685401,"1","1","14","6064","0","2314"
"16664",45.071065,7.685401,"1","1","14","6064","0","2314"
"16665",45.071065,7.685401,"1","1","14","6064","0","2314"
"16666",45.071065,7.685558,"1","1","14","6064","0","2314"
"16667",45.071065,7.685623,"1","1","14","6064","0","2314"
"16668",45.071065,7.68573,"1","1","14","6064","0","2314"
"16669",45.071065,7.68573,"1","1","14","6064","0","2314"
"16670",45.071065,7.686685,"1","1","14","6064","0","2314"
"16671",45.071066,7.686783,"1","1","14","6064","0","2314"
"16672",45.071067,7.675001,"1","1","14","6064","1","378"
"16673",45.071072,7.68665,"1","1","14","6064","0","2314"
"16674",45.071075,7.685141,"1","1","14","6064","0","2314"
"16675",45.07108,7.68544,"1","1","14","6064","0","2314"
"16676",45.071082,7.673703,"1","1","14","6064","1","378"
"16677",45.071083,7.686238,"1","1","14","6064","0","2314"
"16679",45.071088,7.686297,"1","1","14","6064","0","2314"
"16680",45.071093,7.686066,"1","1","14","6064","0","2314"
"16681",45.071093,7.686066,"1","1","14","6064","0","2314"
"16682",45.071094,7.684438,"1","1","14","6064","0","2314"
"16683",45.071094,7.685513,"1","1","14","6064","0","2314"
"16684",45.071096,7.685472,"1","1","14","6064","0","2314"
"16686",45.071103,7.686846,"1","1","14","6064","0","2314"
"16687",45.071111,7.676653,"1","1","14","6064","1","378"
"16688",45.071111,7.684444,"1","1","14","6064","0","2314"
"16689",45.071111,7.684668,"1","1","14","6064","0","2314"
"16690",45.071111,7.684722,"1","1","14","6064","0","2314"
"16691",45.071111,7.684722,"1","1","14","6064","0","2314"
"16692",45.071111,7.684722,"1","1","14","6064","0","2314"
"16693",45.071111,7.684722,"1","1","14","6064","0","2314"
"16694",45.071111,7.684722,"1","1","14","6064","0","2314"
"16695",45.071111,7.684858,"1","1","14","6064","0","2314"
"16696",45.071111,7.685,"1","1","14","6064","0","2314"
"16697",45.071111,7.685,"1","1","14","6064","0","2314"
"16698",45.071111,7.685277,"1","1","14","6064","0","2314"
"16699",45.071111,7.685833,"1","1","14","6064","0","2314"
"16700",45.071111,7.685833,"1","1","14","6064","0","2314"
"16701",45.071111,7.685833,"1","1","14","6064","0","2314"
"16702",45.071111,7.685833,"1","1","14","6064","0","2314"
"16703",45.071111,7.685966,"1","1","14","6064","0","2314"
"16704",45.071111,7.685966,"1","1","14","6064","0","2314"
"16705",45.071111,7.686111,"1","1","14","6064","0","2314"
"16706",45.071111,7.686111,"1","1","14","6064","0","2314"
"16707",45.071111,7.686111,"1","1","14","6064","0","2314"
"16708",45.071111,7.686111,"1","1","14","6064","0","2314"
"16709",45.071111,7.686388,"1","1","14","6064","0","2314"
"16710",45.071111,7.686388,"1","1","14","6064","0","2314"
"16711",45.071111,7.687058,"1","1","14","6064","0","2314"
"16713",45.071125,7.68498,"1","1","14","6064","0","2314"
