field_1,lat,lng,label,cores,predictions,ids,CLUSTER_ID
10727,45.068708,7.692533,0,1,"1 : 0.5007589, 1 : 0.107807435, 11 : 0.0823907",48573527486,9
10728,45.068711,7.658997,0,1,"8 : 0.81432307, 8 : 0.08457234, 8 : 0.014339563",31296051337,6
10729,45.068711,7.684227,0,1,"7 : 0.09396453, 3 : 0.08993117, 14 : 0.06356094",36443689623,9
10730,45.068711,7.684286,0,1,"4 : 0.09567219, 9 : 0.0613168, 3 : 0.041201655",33798183308,9
10731,45.068711,7.684291,0,1,"7 : 0.113193266, 7 : 0.10064719, 7 : 0.07519849",45778271575,9
10732,45.068711,7.684297,0,1,"3 : 0.0715628, 2 : 0.06629516, 5 : 0.06348816",34004928864,9
10733,45.068711,7.684297,0,1,"7 : 0.14483006, 7 : 0.120591626, 1 : 0.06271381",34461534500,9
10734,45.068713,7.684316,0,1,"9 : 0.3230661, 13 : 0.1735115, 13 : 0.08234944",47622784442,9
10735,45.068716,7.684352,0,1,"13 : 0.06234479, 4 : 0.047241688, 9 : 0.034925863",42389719230,9
10736,45.068716,7.707211,0,1,"5 : 0.39817208, 5 : 0.13626441, 5 : 0.11319207",37125225143,5
10737,45.068719,7.684391,0,1,"1 : 0.31593, 7 : 0.3086015, 11 : 0.07301376",45376305155,9
10738,45.06872,7.686352,0,1,"2 : 0.59802306, 10 : 0.1279343, 8 : 0.07373948",35015029145,9
10739,45.068722,7.658969,0,1,"8 : 0.56783277, 8 : 0.121493936, 8 : 0.060560796",28521646417,6
10740,45.068722,7.684341,0,1,"9 : 0.20136955, 14 : 0.076905385, 5 : 0.061176855",34810920916,9
10741,45.068725,7.684352,0,1,"13 : 0.15891188, 13 : 0.06811264, 13 : 0.046175703",42048079645,9
10742,45.068725,7.68448,0,1,"2 : 0.8516417, 1 : 0.039592367, 11 : 0.0125461565",41106440090,9
10743,45.06873,7.682661,0,1,"11 : 0.32073152, 2 : 0.260362, 1 : 0.13906899",45149364231,9
10744,45.06873,7.682661,0,1,"7 : 0.117062904, 3 : 0.0845948, 7 : 0.077995546",45100561792,9
10745,45.06873,7.682986,0,1,"2 : 0.5201651, 9 : 0.03537382, 9 : 0.03484166",27420279158,9
10746,45.06873,7.684305,0,1,"12 : 0.22223258, 2 : 0.073819205, 14 : 0.050608873",34847584405,9
10747,45.068731,7.6847,0,1,"1 : 0.15811957, 7 : 0.13906915, 2 : 0.0983045",36521647334,9
10748,45.068736,7.659241,0,1,"8 : 0.6051579, 8 : 0.27618775, 8 : 0.02931095",45102832071,6
10749,45.068736,7.68305,0,1,"2 : 0.29587746, 9 : 0.13475923, 12 : 0.072920635",38804186170,9
10750,45.068737,7.686545,0,1,"4 : 0.87942183, 10 : 0.040247623, 9 : 0.022395879",35941228856,9
10751,45.068739,7.684732,0,1,"12 : 0.1026141, 12 : 0.08390851, 7 : 0.05349645",33624860145,9
10752,45.068741,7.668113,0,1,"9 : 0.3319394, 9 : 0.078236796, 8 : 0.07000678",45667547921,9
10753,45.068741,7.668113,0,1,"1 : 0.41639394, 1 : 0.22615662, 11 : 0.031140933",45616983272,9
10754,45.068741,7.668113,0,1,"9 : 0.67215204, 1 : 0.03653605, 5 : 0.021239027",45616954822,9
10755,45.068741,7.684313,0,1,"2 : 0.20161852, 13 : 0.08313501, 7 : 0.07542607",47622784392,9
10756,45.068743,7.686374,0,1,"2 : 0.6628626, 11 : 0.06915907, 1 : 0.06580997",47680524662,9
10757,45.068743,7.686374,0,1,"1 : 0.29439837, 8 : 0.20016721, 8 : 0.16193873",33574489415,9
10758,45.068743,7.686374,0,1,"1 : 0.87997, 12 : 0.010130682, 2 : 0.0057884045",48550611666,9
10759,45.068743,7.686374,0,1,"1 : 0.7637194, 1 : 0.025101047, 11 : 0.007227068",35574664542,9
10760,45.068744,7.658955,0,1,"8 : 0.7329542, 8 : 0.060150776, 8 : 0.049209435",49731994018,6
10761,45.068744,7.68428,0,1,"13 : 0.548917, 11 : 0.0715635, 10 : 0.042864658",34005002454,9
10762,45.068744,7.684319,0,1,"9 : 0.055783875, 2 : 0.050067976, 3 : 0.041746836",41283521971,9
10763,45.068744,7.684319,0,1,"8 : 0.121515475, 2 : 0.09439861, 1 : 0.06981591",26411457637,9
10764,45.068744,7.684319,0,1,"11 : 0.15719935, 11 : 0.09965614, 1 : 0.09131937",39473889110,9
10765,45.068744,7.684319,0,1,"2 : 0.49558192, 11 : 0.09672161, 11 : 0.05759365",41240268362,9
10766,45.068747,7.659272,0,1,"8 : 0.4931672, 8 : 0.22123107, 8 : 0.044393256",49732528286,6
10767,45.068747,7.684341,0,1,"2 : 0.037438724, 7 : 0.036035504, 1 : 0.035540067",34004964294,9
10768,45.068747,7.684427,0,1,"11 : 0.52312106, 12 : 0.057093576, 2 : 0.041637238",44149341582,9
10769,45.068747,7.684427,0,1,"7 : 0.3917635, 2 : 0.067828305, 7 : 0.040629968",43291647905,9
10770,45.068747,7.692552,0,1,"1 : 0.73057204, 11 : 0.028514534, 1 : 0.01384529",36256663900,9
10771,45.068747,7.692688,0,1,"1 : 0.46528575, 1 : 0.24326962, 11 : 0.13917021",46679434282,9
10772,45.068751,7.671504,0,1,"2 : 0.25493878, 12 : 0.18259095, 3 : 0.068795115",34303899582,9
10773,45.068751,7.671504,0,1,"3 : 0.58669126, 12 : 0.053486105, 7 : 0.02513224",33621354794,9
10774,45.068752,7.684286,0,1,"9 : 0.22935589, 4 : 0.046892747, 14 : 0.044837214",40766814553,9
10775,45.068752,7.68435,0,1,"3 : 0.28015542, 7 : 0.17173772, 4 : 0.13588773",34004958444,9
10776,45.068752,7.68435,0,1,"10 : 0.30384642, 10 : 0.075855985, 6 : 0.053373314",34004954094,9
10777,45.068752,7.68435,0,1,"10 : 0.21815576, 10 : 0.16904618, 10 : 0.11385486",34847639755,9
10778,45.068752,7.68435,0,1,"10 : 0.35782826, 10 : 0.16575763, 10 : 0.12790619",34461592220,9
10779,45.068752,7.68435,0,1,"2 : 0.36982498, 12 : 0.05279936, 12 : 0.037299454",34461586730,9
10780,45.068752,7.68435,0,1,"10 : 0.4751584, 10 : 0.34626776, 10 : 0.097500116",34684432012,9
10781,45.068752,7.684422,0,1,"2 : 0.34861085, 9 : 0.109933786, 7 : 0.08959793",28048113937,9
10782,45.068754,7.692553,0,1,"7 : 0.22914818, 1 : 0.16692513, 1 : 0.07066097",35291492664,9
10783,45.068755,7.692325,0,1,"9 : 0.30127314, 11 : 0.10640591, 1 : 0.07533778",33036360326,9
10784,45.068761,7.707372,0,1,"8 : 0.9419376, 8 : 0.0095602395, 8 : 0.0029494797",37044852375,5
10785,45.068761,7.707372,0,1,"9 : 0.42535904, 9 : 0.17932604, 9 : 0.14186384",36648169180,5
10786,45.068761,7.707372,0,1,"9 : 0.44885576, 9 : 0.23839913, 9 : 0.053197436",36856611706,5
10787,45.068763,7.659286,0,1,"8 : 0.6046618, 8 : 0.21824281, 8 : 0.074762315",43343222892,15
10788,45.068763,7.684402,0,1,"2 : 0.9267161, 2 : 0.007896838, 3 : 0.0062736445",42389706460,9
10789,45.068763,7.692733,0,1,"11 : 0.2519065, 1 : 0.15700158, 1 : 0.107593685",48707618251,9
10790,45.068763,7.692733,0,1,"11 : 0.20113282, 1 : 0.14748488, 1 : 0.13026547",48707278473,9
10791,45.068764,7.682554,0,1,"1 : 0.51987803, 2 : 0.14085922, 11 : 0.11821355",27336092569,9
10792,45.068764,7.682554,0,1,"2 : 0.66657776, 11 : 0.0697493, 11 : 0.06798191",38455388344,9
10793,45.068764,7.682554,0,1,"1 : 0.40143442, 11 : 0.36792752, 2 : 0.122308165",24252651987,9
10794,45.068765,7.692505,0,1,"13 : 0.1219704, 14 : 0.051195104, 8 : 0.02811506",35283434753,9
10795,45.068766,7.684438,0,1,"10 : 0.18742695, 3 : 0.10091765, 2 : 0.05445283",37258372565,9
10796,45.068772,7.684311,0,1,"11 : 0.1519532, 3 : 0.08183404, 1 : 0.041373838",34037907543,9
10797,45.068772,7.684397,0,1,"3 : 0.03855461, 7 : 0.03495656, 3 : 0.028278869",37115413491,9
10798,45.068772,7.684397,0,1,"2 : 0.19608638, 5 : 0.093302384, 2 : 0.061400134",37085992322,9
10799,45.068775,7.684358,0,1,"5 : 0.14937809, 5 : 0.07333008, 6 : 0.06097204",34461630470,9
10800,45.068775,7.684436,0,1,"2 : 0.40108803, 6 : 0.112225614, 10 : 0.06320311",31751963547,9
10801,45.068775,7.684472,0,1,"3 : 0.3840751, 12 : 0.32143512, 7 : 0.023889922",34037896353,9
10802,45.068775,7.707183,0,1,"2 : 0.091060296, 4 : 0.054891225, 9 : 0.036043204",23942524178,5
10803,45.068777,7.693015,0,1,"1 : 0.56554127, 1 : 0.07476298, 11 : 0.060861863",24826903317,9
10804,45.068783,7.6594,0,1,"8 : 0.24755538, 8 : 0.24498191, 8 : 0.13723637",43612643994,15
10805,45.068783,7.684355,0,1,"2 : 0.17880405, 7 : 0.16255169, 13 : 0.056965042",33798184058,9
10806,45.068783,7.684358,0,1,"14 : 0.82305163, 2 : 0.12450064, 2 : 0.0060302317",34847704405,9
10807,45.068783,7.69308,0,1,"9 : 0.38410094, 5 : 0.07838263, 11 : 0.047530137",44781693000,9
10808,45.068784,7.686127,0,1,"3 : 0.48869306, 12 : 0.037847314, 9 : 0.022653652",32477371963,9
10809,45.068786,7.68308,0,1,"9 : 0.6117187, 11 : 0.13496615, 2 : 0.039746538",39120168551,9
10810,45.068786,7.684377,0,1,"7 : 0.19021681, 4 : 0.036589224, 12 : 0.029163072",34461618840,9
10811,45.068786,7.692283,0,1,"11 : 0.50221133, 11 : 0.13721506, 1 : 0.1101825",32144675883,9
10812,45.068788,7.663897,0,1,"2 : 0.086697035, 9 : 0.052580096, 7 : 0.026985075",28311430057,15
10813,45.068789,7.684693,0,1,"7 : 0.23150215, 10 : 0.17351992, 12 : 0.032510966",35163958024,9
10814,45.068791,7.684308,0,1,"2 : 0.7448592, 12 : 0.028365055, 12 : 0.014212748",34461625900,9
10815,45.068791,7.684308,0,1,"4 : 0.32420066, 10 : 0.17554457, 9 : 0.10148982",34037912533,9
10816,45.068791,7.684327,0,1,"2 : 0.10487395, 4 : 0.07904691, 2 : 0.06658448",34037931963,9
10817,45.068791,7.691808,0,1,"1 : 0.5015005, 11 : 0.2596805, 11 : 0.06591533",35775702872,9
10818,45.068794,7.684302,0,1,"7 : 0.83459276, 7 : 0.04442878, 7 : 0.04420247",34037928053,9
10819,45.068794,7.684302,0,1,"13 : 0.46794778, 2 : 0.07794063, 5 : 0.031292986",34037921323,9
10820,45.068794,7.684344,0,1,"9 : 0.10008902, 10 : 0.09189683, 2 : 0.08642588",34808530636,9
10821,45.068794,7.684375,0,1,"7 : 0.15753534, 2 : 0.11152508, 7 : 0.044530034",31752449617,9
10822,45.068797,7.659369,0,1,"8 : 0.6819888, 8 : 0.07002, 8 : 0.057717167",29724792747,15
10823,45.068797,7.664463,0,1,"12 : 0.3299041, 4 : 0.055497397, 13 : 0.04995199",43181005061,15
10824,45.068797,7.664463,0,1,"8 : 0.24469824, 8 : 0.22529452, 8 : 0.06970402",28311422457,15
10825,45.068797,7.693236,0,1,"1 : 0.6062797, 1 : 0.08603373, 12 : 0.06337048",31631458473,9
10826,45.0688,7.682833,0,1,"2 : 0.5918763, 9 : 0.23148797, 5 : 0.009994822",45468042864,9
10827,45.0688,7.684355,0,1,"7 : 0.12153494, 14 : 0.06087748, 9 : 0.049003996",43479629764,9
10828,45.0688,7.686502,0,1,"7 : 0.31149197, 7 : 0.080652334, 7 : 0.054775055",25354845057,9
10829,45.068802,7.659238,0,1,"8 : 0.43657377, 8 : 0.24225917, 8 : 0.16467914",45994079024,15
10830,45.068802,7.683711,0,1,"1 : 0.51935077, 2 : 0.07940233, 12 : 0.049560957",48115410612,9
10831,45.068802,7.684252,0,1,"14 : 0.48480073, 9 : 0.051990595, 2 : 0.034069125",46238756542,9
10832,45.068802,7.684361,0,1,"13 : 0.8398202, 13 : 0.13905174, 4 : 0.0042252317",45565532194,9
10833,45.068802,7.684386,0,1,"2 : 0.34814805, 2 : 0.14724606, 14 : 0.07252164",42868455822,9
10834,45.068805,7.684333,0,1,"9 : 0.12144483, 14 : 0.041127514, 2 : 0.032909323",34005033934,9
10835,45.068807,7.686223,0,1,"1 : 0.6242802, 1 : 0.16322546, 4 : 0.12780058",41787470052,9
10836,45.068808,7.692666,0,1,"1 : 0.7461592, 1 : 0.079466075, 1 : 0.01684869",49221521268,9
10837,45.068813,7.658875,0,1,"8 : 0.8318456, 8 : 0.10092048, 8 : 0.008668537",33465899588,6
10838,45.068813,7.684336,0,1,"13 : 0.44128636, 4 : 0.25824267, 1 : 0.08954642",30330216098,9
10839,45.068813,7.684341,0,1,"2 : 0.23714088, 8 : 0.08364931, 7 : 0.07242072",37067839866,9
10840,45.068813,7.684422,0,1,"11 : 0.38475785, 3 : 0.269471, 9 : 0.07762414",42914525151,9
10841,45.068813,7.684497,0,1,"9 : 0.41506162, 12 : 0.17833021, 1 : 0.04711673",34715584351,9
10842,45.068815,7.682747,0,1,"11 : 0.15616675, 2 : 0.13863443, 9 : 0.11739904",26314899869,9
10843,45.068815,7.683187,0,1,"7 : 0.12629339, 13 : 0.076836474, 2 : 0.06747654",32477523503,9
10844,45.068815,7.692575,0,1,"1 : 0.2879282, 1 : 0.18322106, 11 : 0.17111206",34536287876,9
10845,45.068817,7.691663,0,1,"1 : 0.38630196, 11 : 0.18102354, 1 : 0.11615216",39180813291,9
10846,45.068822,7.682694,0,1,"2 : 0.6604047, 9 : 0.046954848, 5 : 0.045806687",33292084755,9
10847,45.068822,7.682694,0,1,"2 : 0.74582255, 1 : 0.055944134, 9 : 0.05480377",32909209420,9
10848,45.068822,7.682694,0,1,"5 : 0.2859844, 11 : 0.1226638, 2 : 0.119455375",33251409646,9
10849,45.068822,7.683842,0,1,"12 : 0.24893607, 2 : 0.22970517, 11 : 0.112255335",24543692968,9
10850,45.068822,7.684836,0,1,"1 : 0.18974102, 9 : 0.072288096, 11 : 0.055714242",27707259258,9
10851,45.068822,7.707261,0,1,"12 : 0.44294947, 2 : 0.190522, 7 : 0.047461484",37125230133,5
10852,45.068827,7.684211,0,1,"12 : 0.17271428, 2 : 0.035272945, 12 : 0.029145576",31350273167,9
10853,45.068827,7.684408,0,1,"3 : 0.21897781, 7 : 0.08404021, 10 : 0.060887527",45778640495,9
10854,45.06883,7.677061,0,1,"9 : 0.19729067, 1 : 0.18691918, 7 : 0.140955",49101121612,9
10855,45.068832,7.660968,0,1,"1 : 0.59123695, 11 : 0.09115226, 1 : 0.06100118",39144441111,15
10856,45.068832,7.685344,0,1,"1 : 0.55566853, 11 : 0.16167969, 1 : 0.04792241",39180839691,9
10857,45.068833,7.684305,0,1,"7 : 0.039681703, 10 : 0.032397393, 12 : 0.031763032",37115404641,9
10858,45.068833,7.684305,0,1,"2 : 0.076307, 2 : 0.07079148, 2 : 0.066807784",37115401841,9
10859,45.068833,7.684305,0,1,"9 : 0.57065076, 8 : 0.04600831, 14 : 0.040697075",37085972052,9
10860,45.068833,7.684305,0,1,"11 : 0.34983996, 12 : 0.13749917, 4 : 0.12934151",37115394311,9
10861,45.068833,7.684361,0,1,"12 : 0.13293016, 7 : 0.10385898, 13 : 0.0666142",34037896773,9
10862,45.068833,7.684383,0,1,"9 : 0.32777357, 14 : 0.0502862, 9 : 0.034730367",46693514891,9
10863,45.068833,7.692472,0,1,"1 : 0.19932511, 1 : 0.1725619, 1 : 0.11529861",36606580186,9
10864,45.068838,7.684391,0,1,"14 : 0.13026771, 7 : 0.087659724, 7 : 0.04263331",34715472771,9
10865,45.068838,7.685955,0,1,"11 : 0.2249132, 2 : 0.18612275, 11 : 0.16865344",45762886414,9
10866,45.068838,7.685955,0,1,"2 : 0.6535561, 11 : 0.11579814, 11 : 0.029209692",46486500471,9
10867,45.068838,7.685955,0,1,"4 : 0.9651487, 12 : 0.011387642, 12 : 0.0017351283",44669330100,9
10868,45.068839,7.685955,0,1,"1 : 0.8071509, 11 : 0.055603404, 1 : 0.03747952",38247763055,9
10869,45.068839,7.685955,0,1,"1 : 0.7768283, 1 : 0.082747295, 11 : 0.027004078",39130094541,9
10870,45.068839,7.685955,0,1,"1 : 0.96359456, 11 : 0.0052360455, 1 : 0.0032978996",24269370707,9
10871,45.068844,7.684355,0,1,"9 : 0.11653517, 12 : 0.083057046, 4 : 0.055659212",34808439926,9
10872,45.068844,7.684433,0,1,"3 : 0.32022393, 3 : 0.3104855, 12 : 0.049530957",34684426642,9
10873,45.068844,7.684441,0,1,"12 : 0.59881073, 12 : 0.046908412, 7 : 0.014094993",34715522821,9
10874,45.068844,7.684488,0,1,"8 : 0.117446974, 6 : 0.08598892, 2 : 0.07609933",40766813183,9
10875,45.068844,7.684494,0,1,"14 : 0.85187715, 9 : 0.034710657, 11 : 0.0061132335",33798184128,9
10876,45.068844,7.692208,0,1,"9 : 0.5048223, 5 : 0.06297576, 6 : 0.054592375",30843661787,9
10877,45.068845,7.693337,0,1,"11 : 0.22522543, 1 : 0.21637039, 1 : 0.21634553",48280946526,9
10878,45.068847,7.659275,0,1,"8 : 0.43200284, 8 : 0.27473944, 8 : 0.029362705",29054918548,15
10879,45.068847,7.66463,0,1,"8 : 0.2181299, 8 : 0.061411202, 1 : 0.055541832",43181012621,15
10880,45.068852,7.684375,0,1,"7 : 0.8709435, 3 : 0.008881857, 2 : 0.005845534",34684463522,9
10881,45.068852,7.684391,0,1,"2 : 0.46685034, 3 : 0.23552476, 9 : 0.068122305",34810917246,9
10882,45.068853,7.692897,0,1,"1 : 0.89387846, 11 : 0.06386013, 9 : 0.0024445225",31304936864,9
10883,45.068855,7.686561,0,1,"1 : 0.26209936, 11 : 0.22829774, 1 : 0.19486515",44633645560,9
10884,45.068858,7.6623,0,1,"8 : 0.3633045, 8 : 0.18729709, 8 : 0.095728345",43009432145,15
10885,45.068858,7.664627,0,1,"1 : 0.08888705, 8 : 0.054666363, 1 : 0.05374224",43131182292,15
10886,45.068858,7.684383,0,1,"4 : 0.68691343, 9 : 0.054452416, 13 : 0.035483483",34052290233,9
10887,45.068858,7.684388,0,1,"2 : 0.15411744, 6 : 0.12976287, 12 : 0.11557815",34715515481,9
10888,45.06886,7.682597,0,1,"11 : 0.45024377, 1 : 0.14615554, 2 : 0.12825236",49549816731,9
10889,45.068863,7.682786,0,1,"7 : 0.6195406, 12 : 0.17598403, 12 : 0.027801253",35875315851,9
10890,45.068863,7.683044,0,1,"8 : 0.11935813, 7 : 0.11483569, 12 : 0.04424811",49221524603,9
10891,45.068866,7.659377,0,1,"8 : 0.7924271, 8 : 0.10885513, 8 : 0.04942728",44666253402,15
10892,45.068868,7.692629,0,1,"10 : 0.40466788, 7 : 0.18483059, 7 : 0.012655638",37981151402,9
10893,45.068868,7.69279,0,1,"1 : 0.82212096, 1 : 0.03187735, 1 : 0.011487622",32027834111,9
10894,45.068868,7.692875,0,1,"1 : 0.9660104, 11 : 0.008278365, 1 : 0.0023640909",32027901331,9
10895,45.068869,7.684347,0,1,"5 : 0.08350685, 4 : 0.042194303, 3 : 0.041741982",40709305083,9
10896,45.068869,7.684447,0,1,"7 : 0.14478293, 7 : 0.06718596, 12 : 0.047519922",39728981663,9
10897,45.068869,7.68598,0,1,"1 : 0.2582, 4 : 0.2223801, 2 : 0.09870542",45936542471,9
10898,45.068869,7.68598,0,1,"1 : 0.99563205, 1 : 0.000202643, 9 : 0.00015511358",45936539571,9
10899,45.068869,7.68598,0,1,"1 : 0.9851827, 1 : 0.0007764659, 1 : 0.00038946597",45936535821,9
10900,45.068869,7.68598,0,1,"2 : 0.44902, 11 : 0.2196238, 11 : 0.0835195",45887198482,9
10901,45.068869,7.68598,0,1,"2 : 0.8656445, 11 : 0.04788681, 11 : 0.019569116",45887196402,9
10902,45.068872,7.685786,0,1,"11 : 0.3735149, 13 : 0.17485109, 13 : 0.06674536",28589540907,9
10903,45.068874,7.689123,0,1,"8 : 0.47583842, 8 : 0.35286626, 4 : 0.03418499",40661747740,9
10904,45.068875,7.659152,0,1,"8 : 0.7048616, 8 : 0.1664889, 8 : 0.01993763",31391124627,15
10905,45.068875,7.683262,0,1,"9 : 0.41534868, 8 : 0.21612093, 9 : 0.051039234",49386150008,9
10906,45.068875,7.68337,0,1,"2 : 0.28039506, 2 : 0.17499024, 1 : 0.14602128",41292578781,9
10907,45.068875,7.684486,0,1,"13 : 0.19189864, 1 : 0.19177735, 2 : 0.15200815",42900716912,9
10908,45.068875,7.686655,0,1,"1 : 0.6475274, 11 : 0.027017655, 11 : 0.023795418",29077452638,9
10909,45.068877,7.659336,0,1,"8 : 0.8159859, 8 : 0.05744913, 8 : 0.016199807",47671849021,15
10910,45.068877,7.683252,0,1,"2 : 0.37019396, 1 : 0.2648348, 11 : 0.152306",38238256865,9
10911,45.068877,7.684277,0,1,"14 : 0.172635, 10 : 0.14895074, 13 : 0.060911033",34715585691,9
10912,45.068877,7.684286,0,1,"14 : 0.52583236, 1 : 0.039762016, 12 : 0.021463392",34811149236,9
10913,45.068877,7.684438,0,1,"4 : 0.43834993, 9 : 0.03935486, 2 : 0.03590469",29077241178,9
10914,45.068877,7.685769,0,1,"1 : 0.7995504, 1 : 0.105895996, 11 : 0.011461383",31867518698,9
10915,45.068878,7.692677,0,1,"1 : 0.52219534, 12 : 0.14866465, 11 : 0.06434084",36092692405,9
10916,45.068883,7.684202,0,1,"9 : 0.7160681, 13 : 0.051602405, 10 : 0.04597555",34808533846,9
10917,45.068883,7.684388,0,1,"12 : 0.31709254, 1 : 0.09526744, 2 : 0.082354486",42868445292,9
10918,45.068886,7.684388,0,1,"3 : 0.067225724, 9 : 0.061860465, 12 : 0.05266563",34850375385,9
10919,45.068886,7.684394,0,1,"13 : 0.99389875, 9 : 0.0023311125, 11 : 0.00019669025",28048071007,9
10920,45.068886,7.688952,0,1,"7 : 0.926324, 7 : 0.018635636, 7 : 0.009099228",28589542317,9
10921,45.068886,7.692822,0,1,"13 : 0.080604844, 12 : 0.04339978, 4 : 0.03437312",30908076477,9
10922,45.068888,7.6775,0,1,"4 : 0.92683876, 2 : 0.010789846, 10 : 0.0041200393",40932459734,9
10923,45.068888,7.682777,0,1,"1 : 0.5420937, 2 : 0.18733078, 11 : 0.051046792",27722346649,9
10924,45.068888,7.682777,0,1,"2 : 0.97069407, 11 : 0.0062474953, 12 : 0.003161124",29928319008,9
10925,45.068888,7.684191,0,1,"13 : 0.2012346, 9 : 0.19845426, 10 : 0.11559788",34005036704,9
10926,45.068888,7.684366,0,1,"7 : 0.11925716, 9 : 0.039461017, 9 : 0.038063787",34808540876,9
10927,45.068888,7.684441,0,1,"12 : 0.6312046, 3 : 0.042428937, 12 : 0.008123686",34040316663,9
10928,45.068888,7.684444,0,1,"2 : 0.090691574, 7 : 0.06956184, 10 : 0.059041888",42868427572,9
10929,45.068888,7.685555,0,1,"11 : 0.31583413, 1 : 0.15798011, 1 : 0.13267587",49100086622,9
10930,45.068888,7.685555,0,1,"1 : 0.7564672, 1 : 0.048494097, 9 : 0.0076213707",49095869626,9
10931,45.068888,7.686388,0,1,"1 : 0.9324471, 1 : 0.0045536263, 1 : 0.0020564704",34281117423,9
10932,45.068888,7.692777,0,1,"9 : 0.78400964, 11 : 0.10929859, 11 : 0.033654552",43750183462,9
10933,45.068888,7.692777,0,1,"1 : 0.261681, 1 : 0.15615742, 1 : 0.12910366",49258158611,9
10934,45.068888,7.693055,0,1,"11 : 0.08686844, 1 : 0.05811407, 1 : 0.050978396",33555383111,9
10935,45.068888,7.693055,0,1,"11 : 0.18484019, 10 : 0.039663825, 9 : 0.03573532",33828445306,9
10936,45.068888,7.693055,0,1,"2 : 0.0903508, 1 : 0.06431717, 1 : 0.019726671",33390603723,9
10937,45.068888,7.693055,0,1,"8 : 0.19667462, 1 : 0.08340977, 1 : 0.049103566",33930787590,9
10938,45.068888,7.693055,0,1,"2 : 0.26261693, 13 : 0.1836988, 8 : 0.034384485",34585708311,9
10939,45.068888,7.693055,0,1,"1 : 0.21121135, 5 : 0.1395232, 8 : 0.05062053",28086105608,9
10940,45.068888,7.693055,0,1,"1 : 0.7909042, 1 : 0.05306561, 1 : 0.0180908",28862083417,9
10941,45.068888,7.693055,0,1,"1 : 0.9435627, 1 : 0.0061973897, 4 : 0.003272364",49184867407,9
10942,45.068888,7.693055,0,1,"1 : 0.6234769, 1 : 0.09043238, 12 : 0.03341569",49184743757,9
10943,45.068888,7.693055,0,1,"9 : 0.67812365, 11 : 0.061411507, 5 : 0.02915404",41238693544,9
10944,45.068888,7.693055,0,1,"12 : 0.102903925, 2 : 0.102578625, 2 : 0.070313856",34422433605,9
10945,45.068888,7.693333,0,1,"9 : 0.7241221, 11 : 0.057510566, 6 : 0.031883243",27088071907,9
10946,45.068888,7.693888,0,1,"1 : 0.29313278, 1 : 0.24064468, 11 : 0.10947515",25232225698,9
10947,45.068888,7.693888,0,1,"1 : 0.75409603, 1 : 0.105491295, 11 : 0.05474735",38216422375,9
10948,45.068888,7.693888,0,1,"11 : 0.3314224, 1 : 0.22043797, 1 : 0.10134268",38388435044,9
10949,45.068888,7.695,0,1,"6 : 0.7603683, 6 : 0.122495525, 6 : 0.01636849",33606603471,9
10950,45.068888,7.695,0,1,"1 : 0.9512092, 11 : 0.010364642, 11 : 0.0042045894",32261338628,9
10951,45.068888,7.695,0,1,"1 : 0.9732997, 1 : 0.0011481941, 11 : 0.0006569998",45408701944,9
10952,45.068888,7.696111,0,1,"1 : 0.40013963, 11 : 0.23871164, 1 : 0.07706129",34735015830,5
10953,45.068888,7.696111,0,1,"12 : 0.2731425, 2 : 0.23906723, 2 : 0.06614304",39548128924,5
10954,45.068888,7.696111,0,1,"1 : 0.94879633, 7 : 0.0024574723, 11 : 0.0016432602",45877105784,5
10955,45.068888,7.696111,0,1,"7 : 0.5582437, 2 : 0.07187431, 12 : 0.06492467",40215115112,5
10956,45.068888,7.720277,0,1,"9 : 0.87746733, 9 : 0.0042556627, 14 : 0.0035280094",48536054087,5
10957,45.068891,7.707347,0,1,"2 : 0.0619752, 7 : 0.04551923, 2 : 0.04333101",37537047450,5
10958,45.068894,7.68438,0,1,"2 : 0.099037, 6 : 0.051595375, 2 : 0.038420413",47622784982,9
10959,45.068894,7.684397,0,1,"7 : 0.16969767, 11 : 0.096265234, 1 : 0.07428195",34007458994,9
10960,45.068894,7.6844,0,1,"7 : 0.09575907, 11 : 0.09300098, 7 : 0.0857682",28048061177,9
10961,45.068894,7.684411,0,1,"3 : 0.07787388, 3 : 0.057860192, 12 : 0.0400582",34715523601,9
10962,45.068894,7.684488,0,1,"13 : 0.16783242, 13 : 0.15470548, 13 : 0.12200006",29077215578,9
10963,45.068897,7.682719,0,1,"4 : 0.4888729, 7 : 0.27682948, 7 : 0.03617535",35875325861,9
10964,45.068897,7.684386,0,1,"3 : 0.25055575, 8 : 0.05983514, 12 : 0.033111483",34007471984,9
10965,45.068897,7.684394,0,1,"2 : 0.324977, 2 : 0.058414415, 12 : 0.05280789",34715520231,9
